AÑO;MES;DIA;REGION;COMUNA;TOTAL
2021;4;15;II Región de Antofagasta;TALTAL;1
2021;1;5;II Región de Antofagasta;CALAMA;5
2021;3;24;II Región de Antofagasta;CALAMA;2
2021;7;23;II Región de Antofagasta;CALAMA;7
2021;12;7;II Región de Antofagasta;TOCOPILLA;1
2021;2;4;II Región de Antofagasta;ANTOFAGASTA;15
2021;4;14;II Región de Antofagasta;CALAMA;8
2021;3;1;II Región de Antofagasta;ANTOFAGASTA;33
2021;8;20;II Región de Antofagasta;ANTOFAGASTA;17
2021;11;22;II Región de Antofagasta;ANTOFAGASTA;34
2021;6;3;II Región de Antofagasta;TOCOPILLA;1
2021;11;15;II Región de Antofagasta;ANTOFAGASTA;27
2021;2;22;II Región de Antofagasta;CALAMA;10
2021;4;26;II Región de Antofagasta;TOCOPILLA;2
2021;1;19;II Región de Antofagasta;ANTOFAGASTA;16
2021;3;19;II Región de Antofagasta;CALAMA;5
2021;4;30;II Región de Antofagasta;CALAMA;5
2021;9;16;II Región de Antofagasta;CALAMA;7
2021;8;25;II Región de Antofagasta;ANTOFAGASTA;22
2021;2;3;II Región de Antofagasta;CALAMA;7
2021;12;20;II Región de Antofagasta;CALAMA;12
2021;6;30;II Región de Antofagasta;ANTOFAGASTA;26
2021;3;29;II Región de Antofagasta;CALAMA;7
2021;12;23;II Región de Antofagasta;CALAMA;6
2021;10;27;II Región de Antofagasta;CALAMA;10
2021;7;5;II Región de Antofagasta;CALAMA;20
2021;5;20;II Región de Antofagasta;ANTOFAGASTA;18
2021;4;21;II Región de Antofagasta;CALAMA;6
2021;5;26;II Región de Antofagasta;ANTOFAGASTA;14
2021;12;1;II Región de Antofagasta;CALAMA;3
2021;6;10;II Región de Antofagasta;ANTOFAGASTA;10
2021;11;5;II Región de Antofagasta;ANTOFAGASTA;16
2021;4;29;II Región de Antofagasta;CALAMA;7
2021;6;25;II Región de Antofagasta;TOCOPILLA;1
2021;12;29;II Región de Antofagasta;CALAMA;7
2021;1;7;II Región de Antofagasta;ANTOFAGASTA;25
2021;12;22;II Región de Antofagasta;ANTOFAGASTA;14
2021;2;25;II Región de Antofagasta;ANTOFAGASTA;14
2021;9;8;II Región de Antofagasta;TOCOPILLA;1
2021;5;25;II Región de Antofagasta;CALAMA;10
2021;1;27;II Región de Antofagasta;ANTOFAGASTA;18
2021;11;30;II Región de Antofagasta;CALAMA;14
2021;11;4;II Región de Antofagasta;CALAMA;5
2021;10;15;II Región de Antofagasta;ANTOFAGASTA;27
2021;12;28;II Región de Antofagasta;CALAMA;6
2021;10;15;II Región de Antofagasta;MEJILLONES;1
2021;11;12;II Región de Antofagasta;ANTOFAGASTA;20
2021;4;26;II Región de Antofagasta;ANTOFAGASTA;27
2021;7;28;II Región de Antofagasta;CALAMA;10
2021;8;12;II Región de Antofagasta;ANTOFAGASTA;15
2021;12;14;II Región de Antofagasta;CALAMA;7
2021;1;26;II Región de Antofagasta;CALAMA;15
2021;3;31;II Región de Antofagasta;CALAMA;8
2021;8;18;II Región de Antofagasta;ANTOFAGASTA;15
2021;8;30;II Región de Antofagasta;CALAMA;7
2021;11;11;II Región de Antofagasta;ANTOFAGASTA;12
2021;11;23;II Región de Antofagasta;CALAMA;10
2021;3;10;II Región de Antofagasta;ANTOFAGASTA;15
2021;8;11;II Región de Antofagasta;CALAMA;4
2021;11;25;II Región de Antofagasta;TOCOPILLA;1
2021;4;6;II Región de Antofagasta;ANTOFAGASTA;9
2021;1;21;II Región de Antofagasta;CALAMA;8
2021;1;4;II Región de Antofagasta;ANTOFAGASTA;33
2021;11;3;II Región de Antofagasta;ANTOFAGASTA;23
2021;4;27;II Región de Antofagasta;ANTOFAGASTA;21
2021;12;30;II Región de Antofagasta;CALAMA;6
2021;3;17;II Región de Antofagasta;CALAMA;13
2021;2;23;II Región de Antofagasta;ANTOFAGASTA;15
2021;12;13;II Región de Antofagasta;CALAMA;15
2021;3;22;II Región de Antofagasta;ANTOFAGASTA;31
2021;4;16;II Región de Antofagasta;TOCOPILLA;1
2021;2;9;II Región de Antofagasta;CALAMA;5
2021;7;1;II Región de Antofagasta;ANTOFAGASTA;6
2021;12;13;II Región de Antofagasta;TOCOPILLA;1
2021;1;11;II Región de Antofagasta;CALAMA;15
2021;6;23;II Región de Antofagasta;CALAMA;5
2021;2;17;II Región de Antofagasta;ANTOFAGASTA;18
2021;12;17;II Región de Antofagasta;ANTOFAGASTA;12
2021;7;26;II Región de Antofagasta;CALAMA;11
2021;4;20;II Región de Antofagasta;ANTOFAGASTA;24
2021;7;22;II Región de Antofagasta;CALAMA;8
2021;8;25;II Región de Antofagasta;CALAMA;6
2021;2;17;II Región de Antofagasta;TOCOPILLA;1
2021;7;26;II Región de Antofagasta;TALTAL;1
2021;1;5;II Región de Antofagasta;ANTOFAGASTA;12
2021;3;24;II Región de Antofagasta;ANTOFAGASTA;19
2021;4;13;II Región de Antofagasta;CALAMA;7
2021;7;23;II Región de Antofagasta;ANTOFAGASTA;16
2021;8;16;II Región de Antofagasta;CALAMA;11
2021;1;13;II Región de Antofagasta;CALAMA;9
2021;8;26;II Región de Antofagasta;ANTOFAGASTA;3
2021;3;17;II Región de Antofagasta;TOCOPILLA;1
2021;3;8;II Región de Antofagasta;CALAMA;15
2021;2;2;II Región de Antofagasta;CALAMA;6
2021;5;11;II Región de Antofagasta;CALAMA;4
2021;9;8;II Región de Antofagasta;CALAMA;8
2021;2;22;II Región de Antofagasta;ANTOFAGASTA;22
2021;4;30;II Región de Antofagasta;ANTOFAGASTA;20
2021;8;27;II Región de Antofagasta;SAN PEDRO DE ATACAMA;1
2021;12;29;II Región de Antofagasta;TALTAL;2
2021;12;7;II Región de Antofagasta;MEJILLONES;1
2021;7;7;II Región de Antofagasta;ANTOFAGASTA;17
2021;3;29;II Región de Antofagasta;ANTOFAGASTA;30
2021;10;15;II Región de Antofagasta;CALAMA;4
2021;10;27;II Región de Antofagasta;ANTOFAGASTA;11
2021;7;5;II Región de Antofagasta;ANTOFAGASTA;36
2021;7;12;II Región de Antofagasta;ANTOFAGASTA;30
2021;6;25;II Región de Antofagasta;CALAMA;13
2021;11;2;II Región de Antofagasta;CALAMA;20
2021;4;21;II Región de Antofagasta;ANTOFAGASTA;11
2021;11;24;II Región de Antofagasta;CALAMA;7
2021;4;29;II Región de Antofagasta;ANTOFAGASTA;8
2021;12;29;II Región de Antofagasta;ANTOFAGASTA;11
2021;12;1;II Región de Antofagasta;TOCOPILLA;1
2021;3;26;II Región de Antofagasta;CALAMA;8
2021;7;9;II Región de Antofagasta;CALAMA;8
2021;5;25;II Región de Antofagasta;ANTOFAGASTA;21
2021;11;30;II Región de Antofagasta;ANTOFAGASTA;22
2021;11;4;II Región de Antofagasta;ANTOFAGASTA;9
2021;3;5;II Región de Antofagasta;CALAMA;3
2021;2;1;II Región de Antofagasta;CALAMA;13
2021;8;6;II Región de Antofagasta;MEJILLONES;1
2021;12;28;II Región de Antofagasta;ANTOFAGASTA;12
2021;6;9;II Región de Antofagasta;TOCOPILLA;1
2021;7;28;II Región de Antofagasta;ANTOFAGASTA;11
2021;5;18;II Región de Antofagasta;CALAMA;8
2021;1;6;II Región de Antofagasta;CALAMA;4
2021;3;25;II Región de Antofagasta;CALAMA;5
2021;4;1;II Región de Antofagasta;TOCOPILLA;1
2021;12;14;II Región de Antofagasta;ANTOFAGASTA;15
2021;8;5;II Región de Antofagasta;CALAMA;4
2021;12;21;II Región de Antofagasta;TOCOPILLA;1
2021;8;30;II Región de Antofagasta;ANTOFAGASTA;30
2021;2;18;II Región de Antofagasta;CALAMA;5
2021;4;23;II Región de Antofagasta;CALAMA;4
2021;11;23;II Región de Antofagasta;ANTOFAGASTA;8
2021;2;10;II Región de Antofagasta;TOCOPILLA;1
2021;7;2;II Región de Antofagasta;TOCOPILLA;1
2021;8;11;II Región de Antofagasta;ANTOFAGASTA;11
2021;5;3;II Región de Antofagasta;CALAMA;11
2021;9;20;II Región de Antofagasta;CALAMA;8
2021;3;18;II Región de Antofagasta;CALAMA;6
2021;9;23;II Región de Antofagasta;CALAMA;8
2021;5;6;II Región de Antofagasta;CALAMA;3
2021;4;12;II Región de Antofagasta;CALAMA;9
2021;4;5;II Región de Antofagasta;CALAMA;17
2021;1;29;II Región de Antofagasta;ANTOFAGASTA;12
2021;1;14;II Región de Antofagasta;TOCOPILLA;1
2021;12;30;II Región de Antofagasta;ANTOFAGASTA;14
2021;9;2;II Región de Antofagasta;CALAMA;10
2021;3;17;II Región de Antofagasta;ANTOFAGASTA;14
2021;12;13;II Región de Antofagasta;ANTOFAGASTA;29
2021;1;20;II Región de Antofagasta;CALAMA;4
2021;12;16;II Región de Antofagasta;CALAMA;3
2021;2;18;II Región de Antofagasta;TOCOPILLA;1
2021;1;28;II Región de Antofagasta;ANTOFAGASTA;11
2021;2;9;II Región de Antofagasta;ANTOFAGASTA;15
2021;6;3;II Región de Antofagasta;CALAMA;5
2021;1;11;II Región de Antofagasta;ANTOFAGASTA;25
2021;3;30;II Región de Antofagasta;ANTOFAGASTA;15
2021;6;23;II Región de Antofagasta;ANTOFAGASTA;22
2021;11;10;II Región de Antofagasta;CALAMA;4
2021;7;8;II Región de Antofagasta;MARÍA ELENA;1
2021;7;26;II Región de Antofagasta;ANTOFAGASTA;28
2021;9;1;II Región de Antofagasta;CALAMA;8
2021;12;2;II Región de Antofagasta;CALAMA;5
2021;5;19;II Región de Antofagasta;ANTOFAGASTA;20
2021;7;22;II Región de Antofagasta;ANTOFAGASTA;8
2021;12;7;II Región de Antofagasta;CALAMA;7
2021;12;15;II Región de Antofagasta;CALAMA;10
2021;7;7;II Región de Antofagasta;CALAMA;2
2021;4;13;II Región de Antofagasta;ANTOFAGASTA;12
2021;6;2;II Región de Antofagasta;CALAMA;10
2021;2;15;II Región de Antofagasta;TOCOPILLA;1
2021;8;16;II Región de Antofagasta;ANTOFAGASTA;32
2021;10;22;II Región de Antofagasta;TALTAL;1
2021;7;12;II Región de Antofagasta;CALAMA;11
2021;1;13;II Región de Antofagasta;ANTOFAGASTA;27
2021;6;30;II Región de Antofagasta;TOCOPILLA;1
2021;7;7;II Región de Antofagasta;TOCOPILLA;1
2021;3;8;II Región de Antofagasta;ANTOFAGASTA;33
2021;2;2;II Región de Antofagasta;ANTOFAGASTA;16
2021;5;11;II Región de Antofagasta;ANTOFAGASTA;16
2021;12;16;II Región de Antofagasta;TOCOPILLA;1
2021;1;13;II Región de Antofagasta;TOCOPILLA;1
2021;10;21;II Región de Antofagasta;CALAMA;4
2021;12;10;II Región de Antofagasta;CALAMA;11
2021;11;2;II Región de Antofagasta;TOCOPILLA;1
2021;3;16;II Región de Antofagasta;ANTOFAGASTA;10
2021;4;19;II Región de Antofagasta;TALTAL;1
2021;10;12;II Región de Antofagasta;CALAMA;17
2021;5;10;II Región de Antofagasta;CALAMA;5
2021;10;20;II Región de Antofagasta;CALAMA;7
2021;6;25;II Región de Antofagasta;ANTOFAGASTA;25
2021;11;2;II Región de Antofagasta;ANTOFAGASTA;22
2021;10;5;II Región de Antofagasta;CALAMA;11
2021;4;19;II Región de Antofagasta;CALAMA;13
2021;11;24;II Región de Antofagasta;ANTOFAGASTA;13
2021;7;5;II Región de Antofagasta;SAN PEDRO DE ATACAMA;1
2021;5;7;II Región de Antofagasta;CALAMA;5
2021;8;12;II Región de Antofagasta;TOCOPILLA;1
2021;7;9;II Región de Antofagasta;ANTOFAGASTA;22
2021;3;2;II Región de Antofagasta;CALAMA;7
2021;7;14;II Región de Antofagasta;CALAMA;8
2021;6;29;II Región de Antofagasta;TOCOPILLA;1
2021;3;5;II Región de Antofagasta;ANTOFAGASTA;15
2021;4;16;II Región de Antofagasta;CALAMA;3
2021;2;1;II Región de Antofagasta;ANTOFAGASTA;35
2021;4;28;II Región de Antofagasta;CALAMA;8
2021;5;13;II Región de Antofagasta;CALAMA;9
2021;2;19;II Región de Antofagasta;CALAMA;10
2021;5;18;II Región de Antofagasta;ANTOFAGASTA;12
2021;1;6;II Región de Antofagasta;ANTOFAGASTA;23
2021;3;25;II Región de Antofagasta;ANTOFAGASTA;8
2021;8;2;II Región de Antofagasta;ANTOFAGASTA;32
2021;6;18;II Región de Antofagasta;CALAMA;12
2021;8;5;II Región de Antofagasta;ANTOFAGASTA;6
2021;6;4;II Región de Antofagasta;CALAMA;3
2021;11;8;II Región de Antofagasta;CALAMA;16
2021;8;10;II Región de Antofagasta;CALAMA;6
2021;10;29;II Región de Antofagasta;CALAMA;6
2021;5;24;II Región de Antofagasta;TOCOPILLA;1
2021;5;12;II Región de Antofagasta;CALAMA;4
2021;2;18;II Región de Antofagasta;ANTOFAGASTA;16
2021;4;23;II Región de Antofagasta;ANTOFAGASTA;17
2021;5;28;II Región de Antofagasta;CALAMA;3
2021;8;23;II Región de Antofagasta;CALAMA;15
2021;12;3;II Región de Antofagasta;CALAMA;9
2021;9;14;II Región de Antofagasta;CALAMA;7
2021;12;27;II Región de Antofagasta;TOCOPILLA;2
2021;2;16;II Región de Antofagasta;CALAMA;4
2021;6;17;II Región de Antofagasta;CALAMA;5
2021;9;27;II Región de Antofagasta;CALAMA;10
2021;5;3;II Región de Antofagasta;ANTOFAGASTA;26
2021;3;15;II Región de Antofagasta;ANTOFAGASTA;18
2021;9;20;II Región de Antofagasta;ANTOFAGASTA;32
2021;9;10;II Región de Antofagasta;CALAMA;6
2021;9;3;II Región de Antofagasta;ANTOFAGASTA;18
2021;3;18;II Región de Antofagasta;ANTOFAGASTA;10
2021;9;23;II Región de Antofagasta;ANTOFAGASTA;11
2021;10;13;II Región de Antofagasta;CALAMA;8
2021;4;28;II Región de Antofagasta;SAN PEDRO DE ATACAMA;1
2021;5;6;II Región de Antofagasta;ANTOFAGASTA;9
2021;5;24;II Región de Antofagasta;CALAMA;21
2021;4;12;II Región de Antofagasta;ANTOFAGASTA;32
2021;4;5;II Región de Antofagasta;ANTOFAGASTA;38
2021;11;29;II Región de Antofagasta;CALAMA;16
2021;10;1;II Región de Antofagasta;CALAMA;6
2021;7;29;II Región de Antofagasta;CALAMA;7
2021;2;15;II Región de Antofagasta;CALAMA;18
2021;3;12;II Región de Antofagasta;CALAMA;5
2021;4;8;II Región de Antofagasta;CALAMA;7
2021;10;22;II Región de Antofagasta;ANTOFAGASTA;14
2021;9;9;II Región de Antofagasta;CALAMA;4
2021;11;22;II Región de Antofagasta;TOCOPILLA;1
2021;9;2;II Región de Antofagasta;ANTOFAGASTA;9
2021;9;22;II Región de Antofagasta;ANTOFAGASTA;15
2021;1;20;II Región de Antofagasta;ANTOFAGASTA;9
2021;12;16;II Región de Antofagasta;ANTOFAGASTA;12
2021;4;9;II Región de Antofagasta;CALAMA;9
2021;4;14;II Región de Antofagasta;ANTOFAGASTA;23
2021;6;3;II Región de Antofagasta;ANTOFAGASTA;7
2021;12;24;II Región de Antofagasta;CALAMA;3
2021;11;10;II Región de Antofagasta;ANTOFAGASTA;15
2021;9;1;II Región de Antofagasta;ANTOFAGASTA;13
2021;12;2;II Región de Antofagasta;ANTOFAGASTA;13
2021;9;21;II Región de Antofagasta;CALAMA;8
2021;6;1;II Región de Antofagasta;CALAMA;9
2021;12;7;II Región de Antofagasta;ANTOFAGASTA;19
2021;9;24;II Región de Antofagasta;CALAMA;6
2021;3;19;II Región de Antofagasta;ANTOFAGASTA;11
2021;12;15;II Región de Antofagasta;ANTOFAGASTA;16
2021;11;25;II Región de Antofagasta;CALAMA;7
2021;6;22;II Región de Antofagasta;CALAMA;18
2021;9;29;II Región de Antofagasta;CALAMA;11
2021;2;8;II Región de Antofagasta;CALAMA;7
2021;6;2;II Región de Antofagasta;ANTOFAGASTA;22
2021;12;23;II Región de Antofagasta;ANTOFAGASTA;10
2021;2;26;II Región de Antofagasta;CALAMA;6
2021;11;9;II Región de Antofagasta;CALAMA;6
2021;1;25;II Región de Antofagasta;ANTOFAGASTA;31
2021;11;26;II Región de Antofagasta;CALAMA;4
2021;8;31;II Región de Antofagasta;CALAMA;6
2021;12;1;II Región de Antofagasta;ANTOFAGASTA;16
2021;6;22;II Región de Antofagasta;TOCOPILLA;1
2021;2;12;II Región de Antofagasta;CALAMA;4
2021;3;11;II Región de Antofagasta;CALAMA;3
2021;10;21;II Región de Antofagasta;ANTOFAGASTA;12
2021;12;10;II Región de Antofagasta;ANTOFAGASTA;18
2021;2;5;II Región de Antofagasta;CALAMA;5
2021;7;21;II Región de Antofagasta;TOCOPILLA;2
2021;9;6;II Región de Antofagasta;CALAMA;12
2021;1;22;II Región de Antofagasta;CALAMA;5
2021;10;19;II Región de Antofagasta;CALAMA;13
2021;6;24;II Región de Antofagasta;CALAMA;4
2021;10;12;II Región de Antofagasta;ANTOFAGASTA;22
2021;5;10;II Región de Antofagasta;ANTOFAGASTA;26
2021;4;1;II Región de Antofagasta;CALAMA;6
2021;10;20;II Región de Antofagasta;ANTOFAGASTA;16
2021;12;9;II Región de Antofagasta;CALAMA;11
2021;5;25;II Región de Antofagasta;TALTAL;1
2021;7;15;II Región de Antofagasta;CALAMA;10
2021;10;5;II Región de Antofagasta;ANTOFAGASTA;16
2021;4;19;II Región de Antofagasta;ANTOFAGASTA;30
2021;5;10;II Región de Antofagasta;TOCOPILLA;1
2021;8;2;II Región de Antofagasta;CALAMA;11
2021;1;28;II Región de Antofagasta;SAN PEDRO DE ATACAMA;1
2021;6;29;II Región de Antofagasta;CALAMA;16
2021;6;8;II Región de Antofagasta;CALAMA;12
2021;4;15;II Región de Antofagasta;CALAMA;2
2021;5;7;II Región de Antofagasta;ANTOFAGASTA;10
2021;3;31;II Región de Antofagasta;ANTOFAGASTA;11
2021;3;9;II Región de Antofagasta;CALAMA;8
2021;3;2;II Región de Antofagasta;ANTOFAGASTA;18
2021;7;14;II Región de Antofagasta;ANTOFAGASTA;19
2021;10;19;II Región de Antofagasta;MARÍA ELENA;1
2021;4;16;II Región de Antofagasta;ANTOFAGASTA;17
2021;7;20;II Región de Antofagasta;CALAMA;8
2021;4;28;II Región de Antofagasta;ANTOFAGASTA;14
2021;3;2;II Región de Antofagasta;TOCOPILLA;1
2021;5;13;II Región de Antofagasta;ANTOFAGASTA;15
2021;3;15;II Región de Antofagasta;CALAMA;9
2021;2;19;II Región de Antofagasta;ANTOFAGASTA;19
2021;9;3;II Región de Antofagasta;CALAMA;6
2021;1;21;II Región de Antofagasta;ANTOFAGASTA;8
2021;6;18;II Región de Antofagasta;ANTOFAGASTA;18
2021;7;13;II Región de Antofagasta;CALAMA;5
2021;6;4;II Región de Antofagasta;ANTOFAGASTA;19
2021;11;8;II Región de Antofagasta;ANTOFAGASTA;45
2021;8;10;II Región de Antofagasta;ANTOFAGASTA;17
2021;6;23;II Región de Antofagasta;TOCOPILLA;1
2021;10;29;II Región de Antofagasta;ANTOFAGASTA;19
2021;5;12;II Región de Antofagasta;ANTOFAGASTA;16
2021;8;3;II Región de Antofagasta;CALAMA;12
2021;5;28;II Región de Antofagasta;ANTOFAGASTA;16
2021;5;17;II Región de Antofagasta;CALAMA;14
2021;8;23;II Región de Antofagasta;ANTOFAGASTA;33
2021;12;3;II Región de Antofagasta;ANTOFAGASTA;21
2021;9;22;II Región de Antofagasta;CALAMA;10
2021;9;14;II Región de Antofagasta;ANTOFAGASTA;14
2021;2;16;II Región de Antofagasta;ANTOFAGASTA;25
2021;9;27;II Región de Antofagasta;ANTOFAGASTA;28
2021;9;10;II Región de Antofagasta;ANTOFAGASTA;21
2021;3;24;II Región de Antofagasta;TOCOPILLA;1
2021;10;13;II Región de Antofagasta;ANTOFAGASTA;23
2021;5;24;II Región de Antofagasta;ANTOFAGASTA;34
2021;8;27;II Región de Antofagasta;CALAMA;5
2021;11;29;II Región de Antofagasta;ANTOFAGASTA;36
2021;4;14;II Región de Antofagasta;TALTAL;1
2021;7;29;II Región de Antofagasta;ANTOFAGASTA;14
2021;2;15;II Región de Antofagasta;ANTOFAGASTA;28
2021;4;8;II Región de Antofagasta;ANTOFAGASTA;13
2021;6;11;II Región de Antofagasta;TOCOPILLA;1
2021;1;8;II Región de Antofagasta;CALAMA;6
2021;4;9;II Región de Antofagasta;ANTOFAGASTA;26
2021;1;25;II Región de Antofagasta;CALAMA;16
2021;10;7;II Región de Antofagasta;SAN PEDRO DE ATACAMA;1
2021;8;9;II Región de Antofagasta;CALAMA;19
2021;12;24;II Región de Antofagasta;ANTOFAGASTA;9
2021;5;4;II Región de Antofagasta;CALAMA;8
2021;9;21;II Región de Antofagasta;ANTOFAGASTA;10
2021;6;1;II Región de Antofagasta;ANTOFAGASTA;11
2021;9;13;II Región de Antofagasta;CALAMA;20
2021;12;22;II Región de Antofagasta;CALAMA;9
2021;10;26;II Región de Antofagasta;CALAMA;5
2021;9;24;II Región de Antofagasta;ANTOFAGASTA;14
2021;1;12;II Región de Antofagasta;CALAMA;10
2021;11;25;II Región de Antofagasta;ANTOFAGASTA;11
2021;6;22;II Región de Antofagasta;ANTOFAGASTA;17
2021;9;29;II Región de Antofagasta;ANTOFAGASTA;11
2021;8;6;II Región de Antofagasta;CALAMA;5
2021;9;21;II Región de Antofagasta;TOCOPILLA;2
2021;2;8;II Región de Antofagasta;ANTOFAGASTA;32
2021;2;11;II Región de Antofagasta;CALAMA;8
2021;2;26;II Región de Antofagasta;ANTOFAGASTA;12
2021;11;9;II Región de Antofagasta;ANTOFAGASTA;22
2021;11;26;II Región de Antofagasta;ANTOFAGASTA;24
2021;3;3;II Región de Antofagasta;CALAMA;7
2021;1;18;II Región de Antofagasta;CALAMA;18
2021;8;31;II Región de Antofagasta;ANTOFAGASTA;15
2021;7;21;II Región de Antofagasta;CALAMA;5
2021;2;12;II Región de Antofagasta;ANTOFAGASTA;18
2021;2;26;II Región de Antofagasta;TOCOPILLA;1
2021;11;17;II Región de Antofagasta;CALAMA;5
2021;3;11;II Región de Antofagasta;ANTOFAGASTA;22
2021;9;15;II Región de Antofagasta;CALAMA;14
2021;9;8;II Región de Antofagasta;ANTOFAGASTA;24
2021;2;5;II Región de Antofagasta;ANTOFAGASTA;6
2021;10;5;II Región de Antofagasta;TOCOPILLA;1
2021;3;26;II Región de Antofagasta;ANTOFAGASTA;22
2021;9;6;II Región de Antofagasta;ANTOFAGASTA;34
2021;10;14;II Región de Antofagasta;CALAMA;2
2021;2;10;II Región de Antofagasta;CALAMA;2
2021;1;22;II Región de Antofagasta;ANTOFAGASTA;18
2021;10;19;II Región de Antofagasta;ANTOFAGASTA;15
2021;6;24;II Región de Antofagasta;ANTOFAGASTA;15
2021;1;15;II Región de Antofagasta;CALAMA;5
2021;4;1;II Región de Antofagasta;ANTOFAGASTA;9
2021;12;9;II Región de Antofagasta;ANTOFAGASTA;26
2021;7;15;II Región de Antofagasta;ANTOFAGASTA;16
2021;11;19;II Región de Antofagasta;CALAMA;11
2021;5;31;II Región de Antofagasta;CALAMA;11
2021;3;5;II Región de Antofagasta;TOCOPILLA;1
2021;12;6;II Región de Antofagasta;CALAMA;12
2021;10;8;II Región de Antofagasta;CALAMA;8
2021;2;24;II Región de Antofagasta;CALAMA;10
2021;6;29;II Región de Antofagasta;ANTOFAGASTA;29
2021;6;8;II Región de Antofagasta;ANTOFAGASTA;10
2021;4;22;II Región de Antofagasta;CALAMA;4
2021;3;9;II Región de Antofagasta;ANTOFAGASTA;17
2021;7;20;II Región de Antofagasta;ANTOFAGASTA;14
2021;7;30;II Región de Antofagasta;CALAMA;2
2021;8;4;II Región de Antofagasta;CALAMA;3
2021;10;4;II Región de Antofagasta;TALTAL;1
2021;4;23;II Región de Antofagasta;TOCOPILLA;1
2021;7;27;II Región de Antofagasta;TOCOPILLA;1
2021;12;21;II Región de Antofagasta;CALAMA;2
2021;9;14;II Región de Antofagasta;TOCOPILLA;1
2021;7;6;II Región de Antofagasta;ANTOFAGASTA;8
2021;7;13;II Región de Antofagasta;ANTOFAGASTA;12
2021;2;17;III Región de Atacama;VALLENAR;1
2021;6;22;III Región de Atacama;COPIAPÓ;15
2021;12;20;III Región de Atacama;COPIAPÓ;18
2021;2;8;III Región de Atacama;COPIAPÓ;10
2021;11;26;III Región de Atacama;COPIAPÓ;4
2021;6;7;III Región de Atacama;COPIAPÓ;12
2021;3;17;III Región de Atacama;VALLENAR;5
2021;2;12;III Región de Atacama;COPIAPÓ;7
2021;6;15;III Región de Atacama;COPIAPÓ;5
2021;1;25;III Región de Atacama;VALLENAR;4
2021;3;11;III Región de Atacama;COPIAPÓ;7
2021;2;5;III Región de Atacama;COPIAPÓ;10
2021;3;26;III Región de Atacama;COPIAPÓ;5
2021;7;9;III Región de Atacama;COPIAPÓ;13
2021;9;24;III Región de Atacama;VALLENAR;6
2021;12;15;III Región de Atacama;VALLENAR;2
2021;4;1;III Región de Atacama;COPIAPÓ;7
2021;2;3;III Región de Atacama;VALLENAR;5
2021;4;13;III Región de Atacama;VALLENAR;2
2021;1;27;III Región de Atacama;VALLENAR;2
2021;7;15;III Región de Atacama;COPIAPÓ;4
2021;5;18;III Región de Atacama;COPIAPÓ;10
2021;10;27;III Región de Atacama;VALLENAR;2
2021;11;26;III Región de Atacama;VALLENAR;3
2021;12;14;III Región de Atacama;COPIAPÓ;7
2021;12;1;III Región de Atacama;VALLENAR;3
2021;11;12;III Región de Atacama;VALLENAR;1
2021;6;29;III Región de Atacama;COPIAPÓ;12
2021;5;18;III Región de Atacama;VALLENAR;2
2021;7;2;III Región de Atacama;COPIAPÓ;12
2021;4;12;III Región de Atacama;VALLENAR;1
2021;10;4;III Región de Atacama;COPIAPÓ;9
2021;7;20;III Región de Atacama;COPIAPÓ;9
2021;11;16;III Región de Atacama;COPIAPÓ;8
2021;8;6;III Región de Atacama;VALLENAR;4
2021;3;15;III Región de Atacama;COPIAPÓ;11
2021;6;9;III Región de Atacama;VALLENAR;2
2021;11;4;III Región de Atacama;VALLENAR;4
2021;4;1;III Región de Atacama;VALLENAR;3
2021;7;23;III Región de Atacama;VALLENAR;4
2021;6;18;III Región de Atacama;CHAÑARAL;1
2021;7;6;III Región de Atacama;COPIAPÓ;9
2021;8;27;III Región de Atacama;COPIAPÓ;10
2021;5;27;III Región de Atacama;COPIAPÓ;6
2021;12;21;III Región de Atacama;VALLENAR;7
2021;1;26;III Región de Atacama;VALLENAR;5
2021;11;18;III Región de Atacama;COPIAPÓ;8
2021;10;14;III Región de Atacama;VALLENAR;2
2021;3;17;III Región de Atacama;COPIAPÓ;11
2021;2;10;III Región de Atacama;VALLENAR;3
2021;11;11;III Región de Atacama;VALLENAR;2
2021;8;11;III Región de Atacama;VALLENAR;1
2021;3;30;III Región de Atacama;COPIAPÓ;5
2021;10;28;III Región de Atacama;COPIAPÓ;4
2021;11;22;III Región de Atacama;COPIAPÓ;16
2021;7;8;III Región de Atacama;VALLENAR;1
